GENERATION 1
-19.853398317203805,2.1161746740835805,-9.903852620322539,2.2989349972121023,-8.000201825119714,-0.006655052531206761,80.0
-17.92926432762971,-8.498392108989343,-8.096481272740599,-17.874962750452312,-5.409633101076721,-2.452086246250754,81.2
-9.506063325393715,-4.285032294488555,-3.617488222818632,1.3545214455944832,1.2142724813295773,5.821766692782148,0.4
-5.768275471631863,-7.572244267262392,-0.6772170630015744,-9.86214403384554,-2.756408963720535,0.44907275788029777,10.4
-19.361397068637714,-4.893987414891335,-8.681481775443155,1.343834062732065,0.6174664229106472,9.326091026022956,0.8
-19.362536118064007,0.42811970161604496,-8.693570206683736,1.1560414534058854,-7.921136117582367,-0.6178981895286513,88.4
-21.430696404408664,-6.398654356163789,-11.237006873833877,-8.268647531766378,1.529553519042317,-2.132626828489212,40.8
-13.353703559833303,-4.473700274113761,-7.974397121277806,-10.220302368900324,-3.640354701142016,-0.5422769499277336,91.2
-5.499765564927519,-13.138978846096133,-7.311289977600169,-1.7658655427199452,-9.564272570709253,5.810405358314105,4.0
-18.20494715193854,-7.911518987374416,-13.751453405946048,10.881124745534887,-7.870800197929955,-0.24912931910802616,16.0
-17.767798494248364,-3.1532294344449188,-9.827083550307092,-20.098866593122057,-2.510516170540054,-0.9636532231561863,70.0
0.3778555432008037,-10.682822177649278,-7.535645724525189,-9.7377919341535,-3.2711787659682035,0.03921348715772477,0.0
-2.615343276141374,-4.071940604736252,-10.471747901106827,12.218220935823709,2.3471032961423823,2.092677120795396,0.0
-13.763567350356363,2.529267031391953,0.8723241565800546,-14.959401847264981,0.5121781779707844,4.263132474822466,0.0
-2.7209274903024223,-2.836438011236974,-9.774440938801229,-2.448696604339602,5.068467451501691,2.692340431189595,0.0
-7.517045279781641,3.8744501879380904,-5.232524158245317,-2.493109487483353,-10.083626990823145,5.408598605121234,10.0
-14.768062952723568,-9.529857827912235,-5.692430414784257,-1.738423485827119,-7.989304502420924,7.7756544863339485,10.8
-1.7659754443946802,-8.548975650287762,-5.325176573303795,-14.656943102085314,-8.713889706860765,-1.3616693315942352,10.8
-17.889844363836737,-4.728517726518644,-13.532232054478992,-6.61471430271593,-3.663297684103916,-2.593281633555851,59.6
-10.745022409545188,-9.936167521736326,-8.766790037783302,1.154086508919855,3.399695669403491,4.793119967106929,2.0
GENERATION 2
-13.353703559833303,-4.473700274113761,-7.974397121277806,-10.220302368900324,-3.640354701142016,-0.5422769499277336,154.0
-19.362536118064007,0.42811970161604496,-8.693570206683736,1.1560414534058854,-7.921136117582367,-0.6178981895286513,60.0
-16.614199279147428,-2.6672438750885727,-12.23951161573702,-8.607060041406575,-6.180111637391449,-0.9901348530833913,108.0
-14.288697481061012,-7.850055041981543,-7.662875734573461,-21.14168990497101,-7.929342376000392,-1.3176662801624812,56.0
-17.06275673107519,-7.248474856423651,-11.514725524343275,-8.946107292622738,-6.947320417216706,-1.9037414435602122,102.0
-20.683877515103326,-6.1475649929456235,-6.981570225795239,-5.942161475205507,-6.29990423501364,0.4652778274951703,48.0
-17.23763427770745,-3.2854299110957785,-10.740015853169172,-10.356799293604851,-3.009253801853784,-0.2677927470622399,96.0
-18.326316956708784,-1.6876401411886046,-11.529534585823585,-21.524382713144476,-3.545071575826886,-0.6656290599362038,104.0
-14.479285951762845,-8.365725252448309,-9.993102640736458,-1.9191657569925926,-3.277698056789668,0.6890078608282706,12.0
-19.184685952392854,6.323687181254671,-8.183380753293354,-8.324605616646327,-5.8122288766126875,-0.32739654003651253,90.0
-16.63079449181772,-2.1305639620886945,-4.775822722688475,-3.5382917138768963,-5.9035673610245825,-1.392298483199703,78.0
-16.413378067478682,-0.8416306595810288,-12.08871366962303,-4.216922248557923,-8.120996309967747,-1.150318830161298,114.0
-14.766147078790311,-8.081383591989132,-4.934331169882991,-9.25899345130949,-7.808400436813041,-1.994962539150971,74.0
-16.552330252128048,-4.063735313549026,-6.276168966816936,-8.32345759664798,-9.777722151591139,-1.1261109659634587,104.0
-17.261239496505357,-3.6113791172536462,-8.999993650697247,-22.815978889341928,-5.840480694837688,-0.14435741135043556,102.0
-19.109201759935928,2.5091243066925752,-6.485279601981185,-11.94020450605624,-4.037533440808861,-2.4074127153942912,108.0
-20.010565537846634,-3.5461627422590736,-8.239426005613943,-5.310724580885823,-3.4031164919586647,-1.2069943236689715,66.0
-19.514687181723662,-0.5217513557516078,-12.349084527881782,5.304731644006473,-6.368818016156826,-1.0011471218184884,32.0
-15.664396238031046,-6.514045010644807,-10.10827347924122,-19.36041812466994,-6.453711935961639,-1.9750278957344318,78.0
-16.665407506572034,1.3705027053676284,-10.29245405486814,-14.235334861252065,-4.716333323773542,-1.507369511425057,90.0
GENERATION 3
-13.353703559833303,-4.473700274113761,-7.974397121277806,-10.220302368900324,-3.640354701142016,-0.5422769499277336,66.0
-16.413378067478682,-0.8416306595810288,-12.08871366962303,-4.216922248557923,-8.120996309967747,-1.150318830161298,82.0
-16.92015550508472,-3.683030543490097,-10.941679001102107,-5.709764802591648,-0.5738643676605122,-1.0334649949002637,48.0
-17.31566205358088,-2.4338903774480256,-10.877989236054779,-4.058229238946406,-2.6704521986075553,-0.7537924621201926,42.0
-17.518648809073774,1.3559404333170155,-11.80691886069432,-9.948559810531261,-9.077907547974014,-1.9293476380578158,96.0
-19.790596873017524,-2.9614624766131774,-8.512453415558108,-14.35861206722641,-4.682659296669025,-2.556312423993586,72.0
-15.730432904576258,-1.7691314282755386,-5.60080861758774,-13.12519248589795,-7.500149267937794,-1.2545127096557291,114.0
-20.916900720077784,3.469333683966561,-14.22116348148138,-15.944383452561029,-7.616320987694727,-0.7976610753828702,98.0
-17.282929205779904,-2.1557751415119175,-9.289234241088378,-6.970007399248046,-4.475753343741962,-1.2451710079976124,78.0
-16.00689038456392,-0.788477908102454,-11.074508413126848,-13.03348041088029,-4.372970025632006,-2.455680002338206,86.0
-13.625402669271427,-0.8554419374119935,-8.919887751434796,-12.4564728961452,-1.9697167117303733,-2.0681149415424174,86.0
